Block number, timestamp, reserve A, reserve B, price
7880844,1665714289,3512182.975753,66945154.457602,19.060839062136047
7880844,1665714289,3511909.365519,66950354.457602,19.063804753887172
7880849,1665714434,3512697.118911,66954954.457591,19.060839062135894
7880864,1665714748,3512174.090795,66964955.299489,19.06652505494997
7880882,1665715021,3515174.090795,66907975.84728,19.034043298876256
7880906,1665715607,3515279.485009,66905975.84728,19.03290368023432
7880914,1665715761,3515384.56619,66907975.847276,19.032903680234156
7880925,1665716034,3515911.631832,66897975.847276,19.027206270374364
7881145,1665720293,3520911.631832,66803259.516617,18.973284905153367
7881157,1665720631,3517495.186993,66868338.895062,19.010214752340776
7881255,1665722672,3519495.186993,66830454.003059,18.988647647550234
7881517,1665728107,3521609.31273,66790454.003059,18.965889760009215
7881540,1665728555,3521759.31273,66787617.77469,18.964276614041953
7881560,1665729151,3521959.31273,66783836.512027,18.962126073018258
7881666,1665731105,3518965.96528,66840815.964236,18.99444797810585
7881702,1665731786,3518785.340087,66837385.088387,18.99444797810101
7881787,1665733404,3492735.121995,67337385.088387,19.27927046753115
7881792,1665733445,3493885.121995,67315287.69468,19.26660017265912
7881801,1665733686,3495787.121995,67278772.374935,19.245672012356373
7881825,1665734259,3495887.121995,67276853.636158,19.244572633044594
7881836,1665734503,3495986.83842,67278772.636141,19.244572633044417
7881892,1665735733,3496014.83842,67278235.408942,19.24426483251082
7881911,1665736302,3496514.83842,67268643.510641,19.23876963755093
7882054,1665739447,3496624.83842,67266533.660952,19.23756101079101
7882074,1665739899,3496685.395189,67267698.62549,19.237561010790934
7882348,1665745104,3496911.436427,67272047.107596,19.237561010790657
7882362,1665745463,3496927.286468,67271743.107596,19.237386881882365
7882384,1665745821,3497074.286468,67268923.813571,19.235772049186792
7882527,1665748632,3497174.286468,67267006.061772,19.23467363981704
7882575,1665749753,3496624.937927,67277606.061772,19.240727059979736
7882653,1665751499,3496426.163029,67273781.48821,19.24072705997882
7882699,1665752570,3499034.574013,67223781.516756,19.21209410619166
7882770,1665754349,3498997.422941,67224497.421954,19.212502696115173
7882786,1665754622,3500347.422941,67198648.297264,19.1977081637238
7882800,1665754840,3500422.422941,67197212.819301,19.19688674684096
7882814,1665755079,3500522.422941,67195298.944204,19.195791606370907
7882893,1665756594,3500642.60552,67192998.944204,19.19447556235832
7882943,1665757496,3501165.23419,67182998.944204,19.188754157656
7883002,1665758684,3501465.23419,67177260.0781,19.18547110568134
7883058,1665759920,3501515.23419,67176303.695982,19.184924012338843
7883265,1665765023,3504131.236558,67126303.695982,19.156332672607917
7883280,1665765404,3512429.051944,66968198.391504,19.06606436774561
7883280,1665765404,3507429.036558,67063378.505708,19.120380713823465
7883287,1665765490,3507458.058549,67063395.587552,19.120227374948414
7883292,1665765556,3510458.058549,67006255.713748,19.087610390492493
7883445,1665768351,3510615.708551,67003255.713748,19.085898678839865
7883473,1665768765,3510506.169933,67001165.070778,19.085898678838316
7883482,1665768917,3510306.169933,67004993.95465,19.08807685454084
7883528,1665769903,3510285.190708,67004593.501575,19.088076854536325
7883547,1665770250,3510337.737856,67003593.501575,19.087506247332946
